0.,0.,0.,0.55,7.3203000000000005
0.,0.,0.,0.65,8.2963
0.,0.,0.,0.7000000000000001,8.8889
0.,0.,0.,0.75,9.572600000000001
0.,0.,0.05,0.55,7.6465000000000005
0.,0.,0.05,0.65,8.5992
0.,0.,0.05,0.7000000000000001,9.1705
0.,0.,0.05,0.75,9.8231
0.,0.,0.1,0.55,7.9477
0.,0.,0.1,0.65,8.8706
0.,0.,0.1,0.7000000000000001,9.4174
0.,0.,0.1,0.75,10.036100000000001
0.,0.,0.15,0.55,8.2246
0.,0.,0.15,0.65,9.112300000000001
0.,0.,0.15,0.7000000000000001,9.632200000000001
0.,0.,0.15,0.75,10.2149
0.,0.,0.2,0.55,8.4783
0.,0.,0.2,0.65,9.3261
0.,0.,0.2,0.7000000000000001,9.8169
0.,0.,0.2,0.75,10.362300000000001
0.,0.,0.25,0.55,8.7096
0.,0.,0.25,0.65,9.5135
0.,0.,0.25,0.7000000000000001,9.9738
0.,0.,0.25,0.75,10.481
0.,0.,0.3,0.55,8.9193
0.,0.,0.3,0.65,9.6761
0.,0.,0.3,0.7000000000000001,10.104800000000001
0.,0.,0.3,0.75,10.5732
0.,0.,0.35000000000000003,0.55,9.1084
0.,0.,0.35000000000000003,0.65,9.8153
0.,0.,0.35000000000000003,0.7000000000000001,10.2116
0.,0.,0.35000000000000003,0.75,10.641200000000001
0.,0.,0.4,0.55,9.2775
0.,0.,0.4,0.65,9.932400000000001
0.,0.,0.4,0.7000000000000001,10.2958
0.,0.,0.4,0.75,10.6868
0.,0.,0.45,0.55,9.4275
0.,0.,0.45,0.65,10.0287
0.,0.,0.45,0.7000000000000001,10.359
0.,0.,0.45,0.75,10.7117
0.,0.,0.5,0.55,9.559000000000001
0.,0.,0.5,0.65,10.1053
0.,0.,0.5,0.7000000000000001,10.4025
0.,0.,0.5,0.75,10.7177
0.,0.,0.55,0.55,9.6728
0.,0.,0.55,0.65,10.163300000000001
0.,0.,0.55,0.7000000000000001,10.4276
0.,0.,0.55,0.75,10.706100000000001
0.,0.,0.6,0.55,9.7695
0.,0.,0.6,0.65,10.203700000000001
0.,0.,0.6,0.7000000000000001,10.4356
0.,0.,0.6,0.75,10.6783
0.,0.,0.65,0.55,9.8498
0.,0.,0.65,0.65,10.2276
0.,0.,0.65,0.7000000000000001,10.4275
0.,0.,0.65,0.75,10.6355
0.,0.,0.7000000000000001,0.55,9.914200000000001
0.,0.,0.7000000000000001,0.65,10.235700000000001
0.,0.,0.7000000000000001,0.7000000000000001,10.4044
0.,0.,0.7000000000000001,0.75,10.578800000000001
0.,0.,0.75,0.55,9.9634
0.,0.,0.75,0.65,10.2291
0.,0.,0.75,0.7000000000000001,10.3673
0.,0.,0.75,0.75,10.5093
0.,0.,0.8,0.55,9.997900000000001
0.,0.,0.8,0.65,10.208400000000001
0.,0.,0.8,0.7000000000000001,10.317
0.,0.,0.8,0.75,10.427900000000001
0.,0.,0.8500000000000001,0.55,10.0183
0.,0.,0.8500000000000001,0.65,10.1744
0.,0.,0.8500000000000001,0.7000000000000001,10.2543
0.,0.,0.8500000000000001,0.75,10.3355
0.,0.,0.9,0.55,10.0251
0.,0.,0.9,0.65,10.1279
0.,0.,0.9,0.7000000000000001,10.180200000000001
0.,0.,0.9,0.75,10.2329
0.,0.,0.9500000000000001,0.55,10.0189
0.,0.,0.9500000000000001,0.65,10.069600000000001
0.,0.,0.9500000000000001,0.7000000000000001,10.0951
0.,0.,0.9500000000000001,0.75,10.120800000000001
0.,0.,1.,0.55,10.
0.,0.,1.,0.65,10.
0.,0.,1.,0.7000000000000001,10.
0.,0.,1.,0.75,10.
0.,1.,0.,0.55,7.3203000000000005
0.,1.,0.,0.65,8.2963
0.,1.,0.,0.7000000000000001,8.8889
0.,1.,0.,0.75,9.572600000000001
0.,1.,0.05,0.55,7.6465000000000005
0.,1.,0.05,0.65,8.5992
