date,time,amazonID,exp_condition,isLeftRisky,indivOrGroup,riskDistributionId,groupSize,room,confirmationID,subjectNumber,round,choice,payoff,totalEarning,socialFreq_safe,socialFreq_risky,behaviouralType,timeElapsed,latency,socialInfo_00,socialInfo_01,socialInfo_02,socialInfo_03,socialInfo_04,socialInfo_05,socialInfo_06,socialInfo_07,socialInfo_08,socialInfo_09,socialInfo_10,socialInfo_11,publicInfo_00,publicInfo_01,publicInfo_02,publicInfo_03,publicInfo_04,publicInfo_05,publicInfo_06,publicInfo_07,publicInfo_08,publicInfo_09,publicInfo_10,publicInfo_11
2020-8-20,9:27:38,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,1,sure,143,143,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:27:44,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,2,risky,560,703,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:27:48,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,3,risky,545,1248,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:27:52,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,4,sure,155,1403,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:27:55,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,5,risky,43,1446,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:27:59,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,6,risky,546,1992,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:3,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,7,risky,553,2545,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:8,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,8,risky,546,3091,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:13,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,9,sure,158,3249,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:16,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,10,risky,46,3295,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:23,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,11,risky,46,3341,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:27,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,12,sure,155,3496,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:30,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,13,sure,160,3656,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:32,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,14,risky,44,3700,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:37,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,15,risky,51,3751,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:39,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,16,sure,152,3903,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:44,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,17,risky,45,3948,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:47,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,18,sure,160,4108,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:49,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,19,sure,147,4255,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:51,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,20,sure,147,4402,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:53,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,21,sure,145,4547,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:55,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,22,risky,56,4603,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:28:57,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,23,risky,549,5152,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:3,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,24,risky,45,5197,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:6,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,25,sure,150,5347,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:8,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,26,sure,150,5497,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:10,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,27,risky,51,5548,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:12,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,28,risky,545,6093,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:15,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,29,risky,50,6143,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:18,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,30,sure,153,6296,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:22,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,31,sure,158,6454,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:33,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,32,risky,42,6496,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:38,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,33,sure,157,6653,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:40,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,34,sure,157,6810,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:41,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,35,sure,147,6957,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:44,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,36,sure,152,7109,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:47,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,37,sure,150,7259,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:49,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,38,sure,147,7406,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:52,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,39,sure,154,7560,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:55,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,40,risky,51,7611,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:29:57,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,41,risky,557,8168,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:0,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,42,risky,548,8716,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:2,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,43,risky,547,9263,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:5,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,44,risky,47,9310,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:8,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,45,sure,140,9450,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:14,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,46,sure,150,9600,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:17,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,47,risky,51,9651,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:20,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,48,risky,552,10203,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:22,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,49,risky,41,10244,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:25,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,50,risky,53,10297,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:27,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,51,risky,546,10843,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:29,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,52,risky,545,11388,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:31,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,53,risky,52,11440,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:34,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,54,risky,538,11978,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:36,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,55,risky,57,12035,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:38,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,56,risky,44,12079,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:40,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,57,risky,550,12629,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:42,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,58,risky,46,12675,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:44,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,59,risky,49,12724,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:47,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,60,risky,50,12774,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:49,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,61,risky,60,12834,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:51,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,62,risky,54,12888,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:54,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,63,risky,49,12937,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:56,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,64,risky,44,12981,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:30:59,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,65,risky,549,13530,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:31:1,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,66,risky,51,13581,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:31:3,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,67,risky,47,13628,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:31:5,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,68,risky,54,13682,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:31:7,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,69,risky,43,13725,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:31:10,5f03992920393a2d8ee82ca2,binary,true,0,6,1,08200913_session_2001,kFqlP9AKZjZsQhtNAAAA,1,70,sure,140,13865,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:31:43,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,1,risky,51,51,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:31:45,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,2,sure,151,202,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:31:48,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,3,sure,150,352,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:31:50,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,4,sure,148,500,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:31:52,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,5,risky,549,1049,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:31:54,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,6,risky,551,1600,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:31:56,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,7,risky,51,1651,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:31:59,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,8,sure,160,1811,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:1,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,9,risky,49,1860,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:3,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,10,risky,49,1909,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:5,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,11,risky,48,1957,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:7,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,12,risky,46,2003,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:9,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,13,sure,151,2154,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:11,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,14,sure,156,2310,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:13,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,15,sure,153,2463,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:16,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,16,sure,145,2608,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:18,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,17,sure,150,2758,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:21,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,18,risky,53,2811,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:23,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,19,risky,54,2865,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:25,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,20,risky,59,2924,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:27,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,21,risky,46,2970,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:29,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,22,risky,554,3524,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:31,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,23,risky,555,4079,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:33,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,24,risky,56,4135,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:36,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,25,sure,152,4287,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:38,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,26,sure,153,4440,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:40,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,27,sure,145,4585,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:42,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,28,sure,150,4735,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:43,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,29,sure,153,4888,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:46,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,30,sure,145,5033,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:48,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,31,risky,52,5085,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:50,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,32,risky,50,5135,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:52,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,33,risky,55,5190,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:54,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,34,risky,48,5238,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:57,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,35,risky,549,5787,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:32:59,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,36,risky,43,5830,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:33:1,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,37,risky,57,5887,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:33:3,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,38,risky,51,5938,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:33:6,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,39,risky,549,6487,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:33:8,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,40,risky,49,6536,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:33:10,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,41,risky,53,6589,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:33:12,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,42,risky,551,7140,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:33:14,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,43,risky,50,7190,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:33:16,5eaeeb1a716ed0081dfa8718,binary,true,0,6,1,08200913_session_2002,ZC0dVs7inmz_4mcsAAAB,1,44,risky,57,7247,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
