date,time,amazonID,exp_condition,isLeftRisky,indivOrGroup,riskDistributionId,groupSize,room,confirmationID,subjectNumber,round,choice,payoff,totalEarning,socialFreq_safe,socialFreq_risky,behaviouralType,timeElapsed,latency,socialInfo_00,socialInfo_01,socialInfo_02,socialInfo_03,socialInfo_04,socialInfo_05,socialInfo_06,socialInfo_07,socialInfo_08,socialInfo_09,socialInfo_10,socialInfo_11,publicInfo_00,publicInfo_01,publicInfo_02,publicInfo_03,publicInfo_04,publicInfo_05,publicInfo_06,publicInfo_07,publicInfo_08,publicInfo_09,publicInfo_10,publicInfo_11
2020-8-20,9:31:21,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,1,sure,151,151,,,choice,12616,0,-1,-1,-1,-1,-1,-1,-1,-1,,,,,-1,-1,-1,-1,-1,-1,-1,-1,,,,
2020-8-20,9:31:18,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,1,sure,147,147,,,choice,9233,0,-1,-1,-1,-1,-1,-1,-1,-1,,,,,-1,-1,-1,-1,-1,-1,-1,-1,,,,
2020-8-20,9:31:20,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,1,risky,36,36,,,choice,11390,0,-1,-1,-1,-1,-1,-1,-1,-1,,,,,-1,-1,-1,-1,-1,-1,-1,-1,,,,
2020-8-20,9:31:18,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,1,sure,152,152,,,choice,9906,0,-1,-1,-1,-1,-1,-1,-1,-1,,,,,-1,-1,-1,-1,-1,-1,-1,-1,,,,
2020-8-20,9:31:19,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,1,sure,154,154,,,choice,10290,0,-1,-1,-1,-1,-1,-1,-1,-1,,,,,-1,-1,-1,-1,-1,-1,-1,-1,,,,
2020-8-20,9:31:18,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,1,sure,149,149,,,choice,9575,0,-1,-1,-1,-1,-1,-1,-1,-1,,,,,-1,-1,-1,-1,-1,-1,-1,-1,,,,
2020-8-20,9:31:28,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,2,risky,53,200,5,1,choice,19345,0,sure,sure,sure,sure,risky,sure,,,,,,,147,149,152,154,36,151,,,,,,
2020-8-20,9:31:31,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,2,sure,156,192,5,1,choice,22401,0,sure,sure,sure,sure,risky,sure,,,,,,,147,149,152,154,36,151,,,,,,
2020-8-20,9:31:25,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,2,sure,149,301,5,1,choice,17089,0,sure,sure,sure,sure,risky,sure,,,,,,,147,149,152,154,36,151,,,,,,
2020-8-20,9:31:30,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,2,risky,60,211,5,1,choice,21634,0,sure,sure,sure,sure,risky,sure,,,,,,,147,149,152,154,36,151,,,,,,
2020-8-20,9:31:28,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,2,risky,50,199,5,1,choice,19509,0,sure,sure,sure,sure,risky,sure,,,,,,,147,149,152,154,36,151,,,,,,
2020-8-20,9:31:29,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,2,risky,47,201,5,1,choice,20277,0,sure,sure,sure,sure,risky,sure,,,,,,,147,149,152,154,36,151,,,,,,
2020-8-20,9:31:38,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,3,risky,53,254,2,4,choice,29755,0,sure,risky,risky,risky,risky,sure,,,,,,,149,53,50,47,60,156,,,,,,
2020-8-20,9:31:36,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,3,sure,160,360,2,4,choice,27196,0,sure,risky,risky,risky,risky,sure,,,,,,,149,53,50,47,60,156,,,,,,
2020-8-20,9:31:35,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,3,risky,51,250,2,4,choice,26475,0,sure,risky,risky,risky,risky,sure,,,,,,,149,53,50,47,60,156,,,,,,
2020-8-20,9:31:36,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,3,risky,56,357,2,4,choice,28123,0,sure,risky,risky,risky,risky,sure,,,,,,,149,53,50,47,60,156,,,,,,
2020-8-20,9:31:36,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,3,sure,146,357,2,4,choice,27212,0,sure,risky,risky,risky,risky,sure,,,,,,,149,53,50,47,60,156,,,,,,
2020-8-20,9:31:35,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,3,sure,152,344,2,4,choice,26410,0,sure,risky,risky,risky,risky,sure,,,,,,,149,53,50,47,60,156,,,,,,
2020-8-20,9:31:42,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,4,sure,150,507,3,3,choice,33428,0,sure,risky,sure,sure,risky,risky,,,,,,,152,51,160,146,56,53,,,,,,
2020-8-20,9:31:45,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,4,risky,54,308,3,3,choice,36217,0,sure,risky,sure,sure,risky,risky,,,,,,,152,51,160,146,56,53,,,,,,
2020-8-20,9:31:42,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,4,sure,152,402,3,3,choice,34055,0,sure,risky,sure,sure,risky,risky,,,,,,,152,51,160,146,56,53,,,,,,
2020-8-20,9:31:43,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,4,sure,147,507,3,3,choice,34936,0,sure,risky,sure,sure,risky,risky,,,,,,,152,51,160,146,56,53,,,,,,
2020-8-20,9:31:44,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,4,risky,550,907,3,3,choice,35938,0,sure,risky,sure,sure,risky,risky,,,,,,,152,51,160,146,56,53,,,,,,
2020-8-20,9:31:42,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,4,risky,47,391,3,3,choice,33198,0,sure,risky,sure,sure,risky,risky,,,,,,,152,51,160,146,56,53,,,,,,
2020-8-20,9:31:50,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,5,sure,151,553,3,3,choice,41888,0,risky,sure,sure,sure,risky,risky,,,,,,,47,150,152,147,550,54,,,,,,
2020-8-20,9:31:48,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,5,sure,155,662,3,3,choice,39970,0,risky,sure,sure,sure,risky,risky,,,,,,,47,150,152,147,550,54,,,,,,
2020-8-20,9:31:48,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,5,risky,48,439,3,3,choice,39645,0,risky,sure,sure,sure,risky,risky,,,,,,,47,150,152,147,550,54,,,,,,
2020-8-20,9:31:49,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,5,sure,153,1060,3,3,choice,40702,0,risky,sure,sure,sure,risky,risky,,,,,,,47,150,152,147,550,54,,,,,,
2020-8-20,9:31:48,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,5,sure,147,455,3,3,choice,39648,0,risky,sure,sure,sure,risky,risky,,,,,,,47,150,152,147,550,54,,,,,,
2020-8-20,9:31:49,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,5,sure,139,646,3,3,choice,40336,0,risky,sure,sure,sure,risky,risky,,,,,,,47,150,152,147,550,54,,,,,,
2020-8-20,9:31:57,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,6,sure,145,600,5,1,choice,48218,0,risky,sure,sure,sure,sure,sure,,,,,,,48,147,155,139,153,151,,,,,,
2020-8-20,9:31:53,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,6,risky,45,1105,5,1,choice,45140,0,risky,sure,sure,sure,sure,sure,,,,,,,48,147,155,139,153,151,,,,,,
2020-8-20,9:31:54,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,6,sure,146,808,5,1,choice,45336,0,risky,sure,sure,sure,sure,sure,,,,,,,48,147,155,139,153,151,,,,,,
2020-8-20,9:31:54,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,6,sure,150,703,5,1,choice,46030,0,risky,sure,sure,sure,sure,sure,,,,,,,48,147,155,139,153,151,,,,,,
2020-8-20,9:31:57,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,6,risky,53,492,5,1,choice,48240,0,risky,sure,sure,sure,sure,sure,,,,,,,48,147,155,139,153,151,,,,,,
2020-8-20,9:31:54,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,6,sure,157,803,5,1,choice,45536,0,risky,sure,sure,sure,sure,sure,,,,,,,48,147,155,139,153,151,,,,,,
2020-8-20,9:32:0,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,7,sure,148,951,4,2,choice,51709,0,risky,sure,sure,sure,sure,risky,,,,,,,45,146,157,150,145,53,,,,,,
2020-8-20,9:32:0,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,7,sure,157,965,4,2,choice,51517,0,risky,sure,sure,sure,sure,risky,,,,,,,45,146,157,150,145,53,,,,,,
2020-8-20,9:32:1,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,7,sure,151,854,4,2,choice,52341,0,risky,sure,sure,sure,sure,risky,,,,,,,45,146,157,150,145,53,,,,,,
2020-8-20,9:32:2,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,7,sure,143,635,4,2,choice,53805,0,risky,sure,sure,sure,sure,risky,,,,,,,45,146,157,150,145,53,,,,,,
2020-8-20,9:32:0,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,7,sure,146,1251,4,2,choice,52115,0,risky,sure,sure,sure,sure,risky,,,,,,,45,146,157,150,145,53,,,,,,
2020-8-20,9:32:1,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,7,risky,56,656,4,2,choice,52692,0,risky,sure,sure,sure,sure,risky,,,,,,,45,146,157,150,145,53,,,,,,
2020-8-20,9:32:8,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,8,sure,149,805,5,1,choice,59242,0,sure,sure,sure,sure,risky,sure,,,,,,,157,148,146,151,56,143,,,,,,
2020-8-20,9:32:5,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,8,risky,55,1306,5,1,choice,56890,0,sure,sure,sure,sure,risky,sure,,,,,,,157,148,146,151,56,143,,,,,,
2020-8-20,9:32:5,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,8,sure,147,1112,5,1,choice,56368,0,sure,sure,sure,sure,risky,sure,,,,,,,157,148,146,151,56,143,,,,,,
2020-8-20,9:32:6,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,8,sure,143,997,5,1,choice,57498,0,sure,sure,sure,sure,risky,sure,,,,,,,157,148,146,151,56,143,,,,,,
2020-8-20,9:32:5,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,8,sure,148,1099,5,1,choice,56551,0,sure,sure,sure,sure,risky,sure,,,,,,,157,148,146,151,56,143,,,,,,
2020-8-20,9:32:7,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,8,sure,158,793,5,1,choice,58665,0,sure,sure,sure,sure,risky,sure,,,,,,,157,148,146,151,56,143,,,,,,
2020-8-20,9:32:11,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,9,sure,152,1251,5,1,choice,62463,0,sure,sure,risky,sure,sure,sure,,,,,,,147,148,55,143,158,149,,,,,,
2020-8-20,9:32:14,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,9,risky,560,1365,5,1,choice,66066,0,sure,sure,risky,sure,sure,sure,,,,,,,147,148,55,143,158,149,,,,,,
2020-8-20,9:32:14,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,9,sure,156,949,5,1,choice,65693,0,sure,sure,risky,sure,sure,sure,,,,,,,147,148,55,143,158,149,,,,,,
2020-8-20,9:32:10,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,9,risky,52,1358,5,1,choice,62083,0,sure,sure,risky,sure,sure,sure,,,,,,,147,148,55,143,158,149,,,,,,
2020-8-20,9:32:10,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,9,sure,142,1254,5,1,choice,61964,0,sure,sure,risky,sure,sure,sure,,,,,,,147,148,55,143,158,149,,,,,,
2020-8-20,9:32:11,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,9,sure,152,1149,5,1,choice,62822,0,sure,sure,risky,sure,sure,sure,,,,,,,147,148,55,143,158,149,,,,,,
2020-8-20,9:32:18,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,10,risky,58,1416,4,2,choice,69205,0,sure,risky,sure,sure,sure,risky,,,,,,,142,52,152,152,156,560,,,,,,
2020-8-20,9:32:20,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,10,sure,147,1512,4,2,choice,72007,0,sure,risky,sure,sure,sure,risky,,,,,,,142,52,152,152,156,560,,,,,,
2020-8-20,9:32:18,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,10,risky,559,1810,4,2,choice,69397,0,sure,risky,sure,sure,sure,risky,,,,,,,142,52,152,152,156,560,,,,,,
2020-8-20,9:32:18,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,10,risky,547,1696,4,2,choice,69630,0,sure,risky,sure,sure,sure,risky,,,,,,,142,52,152,152,156,560,,,,,,
2020-8-20,9:32:18,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,10,sure,153,1407,4,2,choice,69891,0,sure,risky,sure,sure,sure,risky,,,,,,,142,52,152,152,156,560,,,,,,
2020-8-20,9:32:20,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,10,sure,146,1095,4,2,choice,71994,0,sure,risky,sure,sure,sure,risky,,,,,,,142,52,152,152,156,560,,,,,,
2020-8-20,9:32:27,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,11,sure,140,1235,3,3,choice,78383,0,risky,risky,risky,sure,sure,sure,,,,,,,58,559,547,153,146,147,,,,,,
2020-8-20,9:32:25,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,11,risky,552,2064,3,3,choice,76580,0,risky,risky,risky,sure,sure,sure,,,,,,,58,559,547,153,146,147,,,,,,
2020-8-20,9:32:23,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,11,risky,53,1469,3,3,choice,74895,0,risky,risky,risky,sure,sure,sure,,,,,,,58,559,547,153,146,147,,,,,,
2020-8-20,9:32:24,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,11,sure,146,1553,3,3,choice,75342,0,risky,risky,risky,sure,sure,sure,,,,,,,58,559,547,153,146,147,,,,,,
2020-8-20,9:32:23,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,11,risky,548,2358,3,3,choice,75103,0,risky,risky,risky,sure,sure,sure,,,,,,,58,559,547,153,146,147,,,,,,
2020-8-20,9:32:25,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,11,risky,52,1748,3,3,choice,76895,0,risky,risky,risky,sure,sure,sure,,,,,,,58,559,547,153,146,147,,,,,,
2020-8-20,9:32:30,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,12,sure,148,1617,2,4,choice,81215,0,risky,risky,sure,risky,risky,sure,,,,,,,53,548,146,552,52,140,,,,,,
2020-8-20,9:32:30,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,12,risky,47,2111,2,4,choice,81552,0,risky,risky,sure,risky,risky,sure,,,,,,,53,548,146,552,52,140,,,,,,
2020-8-20,9:32:31,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,12,sure,147,1895,2,4,choice,82231,0,risky,risky,sure,risky,risky,sure,,,,,,,53,548,146,552,52,140,,,,,,
2020-8-20,9:32:29,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,12,risky,548,2906,2,4,choice,81092,0,risky,risky,sure,risky,risky,sure,,,,,,,53,548,146,552,52,140,,,,,,
2020-8-20,9:32:29,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,12,sure,147,1700,2,4,choice,80949,0,risky,risky,sure,risky,risky,sure,,,,,,,53,548,146,552,52,140,,,,,,
2020-8-20,9:32:32,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,12,risky,49,1284,2,4,choice,83517,0,risky,risky,sure,risky,risky,sure,,,,,,,53,548,146,552,52,140,,,,,,
2020-8-20,9:32:36,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,13,sure,148,2259,3,3,choice,87477,0,sure,risky,sure,risky,sure,risky,,,,,,,147,548,148,47,147,49,,,,,,
2020-8-20,9:32:35,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,13,risky,56,1951,3,3,choice,87083,0,sure,risky,sure,risky,sure,risky,,,,,,,147,548,148,47,147,49,,,,,,
2020-8-20,9:32:35,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,13,risky,555,3461,3,3,choice,86413,0,sure,risky,sure,risky,sure,risky,,,,,,,147,548,148,47,147,49,,,,,,
2020-8-20,9:32:39,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,13,sure,149,1433,3,3,choice,90634,0,sure,risky,sure,risky,sure,risky,,,,,,,147,548,148,47,147,49,,,,,,
2020-8-20,9:32:34,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,13,sure,149,1766,3,3,choice,85961,0,sure,risky,sure,risky,sure,risky,,,,,,,147,548,148,47,147,49,,,,,,
2020-8-20,9:32:35,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,13,sure,147,1847,3,3,choice,86222,0,sure,risky,sure,risky,sure,risky,,,,,,,147,548,148,47,147,49,,,,,,
2020-8-20,9:32:43,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,14,sure,142,1575,4,2,choice,95087,0,sure,sure,risky,risky,sure,sure,,,,,,,149,147,555,56,148,149,,,,,,
2020-8-20,9:32:42,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,14,sure,150,1916,4,2,choice,93840,0,sure,sure,risky,risky,sure,sure,,,,,,,149,147,555,56,148,149,,,,,,
2020-8-20,9:32:42,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,14,risky,48,3509,4,2,choice,93904,0,sure,sure,risky,risky,sure,sure,,,,,,,149,147,555,56,148,149,,,,,,
2020-8-20,9:32:42,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,14,sure,153,2000,4,2,choice,93531,0,sure,sure,risky,risky,sure,sure,,,,,,,149,147,555,56,148,149,,,,,,
2020-8-20,9:32:43,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,14,sure,140,2399,4,2,choice,94708,0,sure,sure,risky,risky,sure,sure,,,,,,,149,147,555,56,148,149,,,,,,
2020-8-20,9:32:43,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,14,sure,154,2105,4,2,choice,94991,0,sure,sure,risky,risky,sure,sure,,,,,,,149,147,555,56,148,149,,,,,,
2020-8-20,9:32:46,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,15,sure,149,2149,5,1,choice,97825,0,sure,sure,risky,sure,sure,sure,,,,,,,153,150,48,140,154,142,,,,,,
2020-8-20,9:32:46,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,15,sure,154,2070,5,1,choice,98080,0,sure,sure,risky,sure,sure,sure,,,,,,,153,150,48,140,154,142,,,,,,
2020-8-20,9:32:48,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,15,risky,552,2657,5,1,choice,99685,0,sure,sure,risky,sure,sure,sure,,,,,,,153,150,48,140,154,142,,,,,,
2020-8-20,9:32:46,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,15,sure,148,3657,5,1,choice,97868,0,sure,sure,risky,sure,sure,sure,,,,,,,153,150,48,140,154,142,,,,,,
2020-8-20,9:32:49,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,15,risky,554,2953,5,1,choice,100903,0,sure,sure,risky,sure,sure,sure,,,,,,,153,150,48,140,154,142,,,,,,
2020-8-20,9:32:49,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,15,sure,151,1726,5,1,choice,100993,0,sure,sure,risky,sure,sure,sure,,,,,,,153,150,48,140,154,142,,,,,,
2020-8-20,9:32:53,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,16,sure,154,1880,4,2,choice,104615,0,sure,sure,sure,risky,risky,sure,,,,,,,149,148,154,552,554,151,,,,,,
2020-8-20,9:32:52,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,16,risky,41,2111,4,2,choice,104085,0,sure,sure,sure,risky,risky,sure,,,,,,,149,148,154,552,554,151,,,,,,
2020-8-20,9:32:54,5e394b5c983be7150f763a21,binary,false,1,6,6,08200913_session_200,HZ3S7emcBsh1fphPAAAH,1,16,sure,156,2813,4,2,choice,105217,0,sure,sure,sure,risky,risky,sure,,,,,,,149,148,154,552,554,151,,,,,,
2020-8-20,9:32:52,58e8bc6bc9cd200001b71e8d,binary,false,1,6,6,08200913_session_200,9tzZEq0QiHrL-r--AAAF,6,16,risky,42,3699,4,2,choice,104124,0,sure,sure,sure,risky,risky,sure,,,,,,,149,148,154,552,554,151,,,,,,
2020-8-20,9:32:53,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,16,sure,141,2290,4,2,choice,104401,0,sure,sure,sure,risky,risky,sure,,,,,,,149,148,154,552,554,151,,,,,,
2020-8-20,9:32:53,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,16,risky,50,3003,4,2,choice,104284,0,sure,sure,sure,risky,risky,sure,,,,,,,149,148,154,552,554,151,,,,,,
2020-8-20,9:32:59,5bf2c174bd9f150001f6c321,binary,false,1,6,6,08200913_session_200,oANrvWJ7AKkoYY6dAAAA,1,17,sure,147,2027,3,3,choice,110578,0,risky,risky,risky,sure,sure,sure,,,,,,,41,42,50,141,154,156,,,,,,
2020-8-20,9:32:56,5a9d1a066219a30001f5379e,binary,false,1,6,6,08200913_session_200,P6olpw6Gx8oeCCt1AAAC,3,17,sure,154,2444,3,3,choice,107996,0,risky,risky,risky,sure,sure,sure,,,,,,,41,42,50,141,154,156,,,,,,
2020-8-20,9:32:56,5eff4d8893f6ff0b9efbca67,binary,false,1,6,6,08200913_session_200,sMTpASEg8LdkRZhtAAAI,2,17,risky,55,2166,3,3,choice,107853,0,risky,risky,risky,sure,sure,sure,,,,,,,41,42,50,141,154,156,,,,,,
2020-8-20,9:33:0,5f2fe6cb32c21b3e621b3f90,binary,false,1,6,6,08200913_session_200,9lYlTnPtt-BdDzO3AAAE,5,17,sure,150,3153,3,3,choice,111769,0,risky,risky,risky,sure,sure,sure,,,,,,,41,42,50,141,154,156,,,,,,
