"date","time","amazonID","exp_condition","isLeftRisky","indivOrGroup","riskDistributionId","groupSize","room","confirmationID","subjectNumber","round","choice","payoff","totalEarning","socialFreq_safe1","socialFreq_safe2","socialFreq_safe3","socialFreq_risky","behaviouralType","timeElapsed","latency","socialInfo_00","socialInfo_01","socialInfo_02","socialInfo_03","socialInfo_04","socialInfo_05","socialInfo_06","socialInfo_07","socialInfo_08","socialInfo_09","socialInfo_10","socialInfo_11","publicInfo_00","publicInfo_01","publicInfo_02","publicInfo_03","publicInfo_04","publicInfo_05","publicInfo_06","publicInfo_07","publicInfo_08","publicInfo_09","publicInfo_10","publicInfo_11","best_risky_choice","best_safe_choice","poor_safe_choice","third_option_choice","risky_choice","indivOrGroup_factor","riskDistributionId_factor","room2","choice_num","sub"
"2020-10-22","13:55:48","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,1,"sure2",101,101,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 0","Individual",1,1
"2020-10-22","13:55:57","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,2,"risky",53,154,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:56:4","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,3,"sure3",97,251,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Individual","Con: 0","Individual",2,1
"2020-10-22","13:56:10","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,4,"sure1",140,391,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:56:16","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,5,"sure1",150,541,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:56:23","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,6,"sure1",150,691,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:56:29","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,7,"sure1",143,834,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:56:34","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,8,"sure1",152,986,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:56:38","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,9,"sure1",149,1135,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:56:46","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,10,"sure1",151,1286,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:56:51","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,11,"risky",55,1341,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:56:55","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,12,"sure3",106,1447,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Individual","Con: 0","Individual",2,1
"2020-10-22","13:57:0","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,13,"sure2",121,1568,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 0","Individual",1,1
"2020-10-22","13:57:4","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,14,"sure1",153,1721,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:57:7","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,15,"sure3",110,1831,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Individual","Con: 0","Individual",2,1
"2020-10-22","13:57:10","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,16,"sure1",156,1987,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:57:14","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,17,"sure1",157,2144,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:57:17","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,18,"sure1",142,2286,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:57:20","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,19,"sure1",158,2444,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:57:23","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,20,"risky",426,2870,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:57:27","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,21,"risky",443,3313,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:57:30","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,22,"risky",53,3366,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:57:33","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,23,"sure2",122,3488,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 0","Individual",1,1
"2020-10-22","13:57:36","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,24,"sure2",112,3600,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 0","Individual",1,1
"2020-10-22","13:57:39","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,25,"risky",424,4024,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:57:42","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,26,"sure1",173,4197,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:57:45","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,27,"risky",50,4247,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:57:48","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,28,"risky",74,4321,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:57:52","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,29,"sure2",133,4454,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 0","Individual",1,1
"2020-10-22","13:57:55","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,30,"risky",47,4501,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:57:58","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,31,"sure3",100,4601,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Individual","Con: 0","Individual",2,1
"2020-10-22","13:58:1","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,32,"sure3",110,4711,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Individual","Con: 0","Individual",2,1
"2020-10-22","13:58:4","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,33,"sure1",152,4863,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:58:7","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,34,"risky",44,4907,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:58:9","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,35,"sure1",152,5059,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:58:12","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,36,"sure1",158,5217,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:58:15","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,37,"sure1",141,5358,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:58:18","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,38,"sure1",165,5523,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:58:21","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,39,"sure1",139,5662,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:58:24","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,40,"sure1",161,5823,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:58:26","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,41,"sure1",143,5966,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:58:29","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,42,"risky",59,6025,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:58:32","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,43,"sure2",137,6162,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 0","Individual",1,1
"2020-10-22","13:58:35","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,44,"sure2",140,6302,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 0","Individual",1,1
"2020-10-22","13:58:38","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,45,"sure2",125,6427,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 0","Individual",1,1
"2020-10-22","13:58:41","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,46,"sure3",105,6532,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Individual","Con: 0","Individual",2,1
"2020-10-22","13:58:44","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,47,"sure3",86,6618,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Individual","Con: 0","Individual",2,1
"2020-10-22","13:58:47","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,48,"sure1",139,6757,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:58:49","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,49,"sure1",163,6920,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:58:52","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,50,"sure1",143,7063,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:58:55","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,51,"sure1",170,7233,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:58:59","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,52,"sure1",141,7374,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:59:2","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,53,"sure1",164,7538,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:59:4","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,54,"sure1",152,7690,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:59:7","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,55,"sure1",149,7839,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:59:10","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,56,"sure1",135,7974,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:59:13","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,57,"sure1",156,8130,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:59:15","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,58,"risky",436,8566,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:59:18","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,59,"risky",417,8983,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:59:21","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,60,"risky",35,9018,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:59:24","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,61,"sure1",148,9166,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:59:28","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,62,"sure1",147,9313,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:59:31","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,63,"sure1",159,9472,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:59:34","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,64,"risky",417,9889,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:59:37","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,65,"risky",35,9924,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 0","Individual",3,1
"2020-10-22","13:59:39","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,66,"sure1",151,10075,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
"2020-10-22","13:59:42","566763253045cd0005bfedaf","binary_4ab","false",0,11,1,"102_session_5612","ny5oILQU7t6oUuU5AAAM",1,67,"sure1",156,10231,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 0","Individual",0,1
